Timestamp.2014,2014,Timestamp.2013,2013,Timestamp.2012,2012,Timestamp.2011,2011,,,,,,,,,,,,,,,,,,,,,
31-07-2014,-15,31-07-2013,-2,31-07-2012,NA,31-07-2011,NA,,,,,,,,,,,,,,,,,,,,,
01-08-2014,-16,01-08-2013,-9,01-08-2012,2,01-08-2011,NA,,,,,,,,,,,,,,,,,,,,,
02-08-2014,-18,02-08-2013,8,02-08-2012,-1,02-08-2011,-17,,,,,,,,,,,,,,,,,,,,,
03-08-2014,NA,03-08-2013,-26,03-08-2012,-2,03-08-2011,-12,,,,,,,,,,,,,,,,,,,,,
04-08-2014,NA,04-08-2013,NA,04-08-2012,-2,04-08-2011,3,,,,,,,,,,,,,,,,,,,,,
05-08-2014,-17,05-08-2013,NA,05-08-2012,0,05-08-2011,0,,,,,,,,,,,,,,,,,,,,,
06-08-2014,-16,06-08-2013,-10,06-08-2012,NA,06-08-2011,0,,,,,,,,,,,,,,,,,,,,,
07-08-2014,-20,07-08-2013,-16,07-08-2012,NA,07-08-2011,NA,,,,,,,,,,,,,,,,,,,,,
08-08-2014,NA,08-08-2013,-15,08-08-2012,0,08-08-2011,NA,,,,,,,,,,,,,,,,,,,,,
09-08-2014,NA,09-08-2013,-13,09-08-2012,0,09-08-2011,5,,,,,,,,,,,,,,,,,,,,,
10-08-2014,NA,10-08-2013,3,10-08-2012,-13,10-08-2011,1,,,,,,,,,,,,,,,,,,,,,
11-08-2014,NA,11-08-2013,NA,11-08-2012,2,11-08-2011,0,,,,,,,,,,,,,,,,,,,,,
12-08-2014,-17,12-08-2013,NA,12-08-2012,-8,12-08-2011,12,,,,,,,,,,,,,,,,,,,,,
13-08-2014,-10,13-08-2013,-17,13-08-2012,NA,13-08-2011,1,,,,,,,,,,,,,,,,,,,,,
14-08-2014,-15,14-08-2013,-16,14-08-2012,NA,14-08-2011,NA,,,,,,,,,,,,,,,,,,,,,
15-08-2014,-5,15-08-2013,-7,15-08-2012,1,15-08-2011,NA,,,,,,,,,,,,,,,,,,,,,
16-08-2014,2,16-08-2013,-9,16-08-2012,11,16-08-2011,-3,,,,,,,,,,,,,,,,,,,,,
17-08-2014,NA,17-08-2013,-17,17-08-2012,9,17-08-2011,1,,,,,,,,,,,,,,,,,,,,,
18-08-2014,NA,18-08-2013,NA,18-08-2012,7,18-08-2011,2,,,,,,,,,,,,,,,,,,,,,
19-08-2014,1,19-08-2013,NA,19-08-2012,5,19-08-2011,2,,,,,,,,,,,,,,,,,,,,,
20-08-2014,-3,20-08-2013,NA,20-08-2012,NA,20-08-2011,-3,,,,,,,,,,,,,,,,,,,,,
21-08-2014,-6,21-08-2013,NA,21-08-2012,NA,21-08-2011,NA,,,,,,,,,,,,,,,,,,,,,
22-08-2014,-6,22-08-2013,-10,22-08-2012,6,22-08-2011,NA,,,,,,,,,,,,,,,,,,,,,
23-08-2014,-4,23-08-2013,-3,23-08-2012,6,23-08-2011,-2,,,,,,,,,,,,,,,,,,,,,
24-08-2014,NA,24-08-2013,-13,24-08-2012,5,24-08-2011,8,,,,,,,,,,,,,,,,,,,,,
25-08-2014,NA,25-08-2013,NA,25-08-2012,4,25-08-2011,-6,,,,,,,,,,,,,,,,,,,,,
26-08-2014,-2,26-08-2013,NA,26-08-2012,2,26-08-2011,1,,,,,,,,,,,,,,,,,,,,,
27-08-2014,-5,27-08-2013,-15,27-08-2012,NA,27-08-2011,-13,,,,,,,,,,,,,,,,,,,,,
28-08-2014,-5,28-08-2013,-16,28-08-2012,NA,28-08-2011,NA,,,,,,,,,,,,,,,,,,,,,
29-08-2014,2,29-08-2013,-18,29-08-2012,0,29-08-2011,NA,,,,,,,,,,,,,,,,,,,,,
30-08-2014,-2,30-08-2013,-13,30-08-2012,NA,30-08-2011,6,,,,,,,,,,,,,,,,,,,,,
01-09-2014,NA,01-09-2013,NA,01-09-2012,NA,01-09-2011,0,,,,,,,,,,,,,,,,,,,,,
02-09-2014,-5,02-09-2013,NA,02-09-2012,1,02-09-2011,-13,,,,,,,,,,,,,,,,,,,,,
03-09-2014,-3,03-09-2013,-16,03-09-2012,NA,03-09-2011,2,,,,,,,,,,,,,,,,,,,,,
04-09-2014,-5,04-09-2013,-25,04-09-2012,NA,04-09-2011,NA,,,,,,,,,,,,,,,,,,,,,
05-09-2014,-2,05-09-2013,-24,05-09-2012,3,05-09-2011,NA,,,,,,,,,,,,,,,,,,,,,
06-09-2014,-4,06-09-2013,-32,06-09-2012,2,06-09-2011,1,,,,,,,,,,,,,,,,,,,,,
07-09-2014,NA,07-09-2013,-35,07-09-2012,-1,07-09-2011,7,,,,,,,,,,,,,,,,,,,,,
08-09-2014,NA,08-09-2013,NA,08-09-2012,0,08-09-2011,1,,,,,,,,,,,,,,,,,,,,,
09-09-2014,-4,09-09-2013,NA,09-09-2012,3,09-09-2011,-7,,,,,,,,,,,,,,,,,,,,,
10-09-2014,-2,10-09-2013,-42,10-09-2012,NA,10-09-2011,NA,,,,,,,,,,,,,,,,,,,,,
11-09-2014,-3,11-09-2013,-36,11-09-2012,NA,11-09-2011,NA,,,,,,,,,,,,,,,,,,,,,
12-09-2014,-4,12-09-2013,-29,12-09-2012,1,12-09-2011,NA,,,,,,,,,,,,,,,,,,,,,
13-09-2014,-6,13-09-2013,-34,13-09-2012,0,13-09-2011,16,,,,,,,,,,,,,,,,,,,,,
14-09-2014,NA,14-09-2013,-43,14-09-2012,-1,14-09-2011,5,,,,,,,,,,,,,,,,,,,,,
15-09-2014,NA,15-09-2013,NA,15-09-2012,0,15-09-2011,4,,,,,,,,,,,,,,,,,,,,,
16-09-2014,NA,16-09-2013,NA,16-09-2012,NA,16-09-2011,NA,,,,,,,,,,,,,,,,,,,,,
17-09-2014,-1,17-09-2013,NA,17-09-2012,NA,17-09-2011,7,,,,,,,,,,,,,,,,,,,,,
18-09-2014,-6,18-09-2013,-50,18-09-2012,NA,18-09-2011,NA,,,,,,,,,,,,,,,,,,,,,
19-09-2014,1,19-09-2013,-63,19-09-2012,-1,19-09-2011,NA,,,,,,,,,,,,,,,,,,,,,
20-09-2014,-3,20-09-2013,-63,20-09-2012,-1,20-09-2011,1,,,,,,,,,,,,,,,,,,,,,
21-09-2014,NA,21-09-2013,-63,21-09-2012,-4,21-09-2011,0,,,,,,,,,,,,,,,,,,,,,
22-09-2014,NA,22-09-2013,NA,22-09-2012,-7,22-09-2011,-7,,,,,,,,,,,,,,,,,,,,,
23-09-2014,-3,23-09-2013,NA,23-09-2012,-3,23-09-2011,-5,,,,,,,,,,,,,,,,,,,,,
24-09-2014,-13,24-09-2013,-69,24-09-2012,NA,24-09-2011,-3,,,,,,,,,,,,,,,,,,,,,
25-09-2014,-3,25-09-2013,-69,25-09-2012,NA,25-09-2011,NA,,,,,,,,,,,,,,,,,,,,,
26-09-2014,-2,26-09-2013,-64,26-09-2012,-6,26-09-2011,NA,,,,,,,,,,,,,,,,,,,,,
27-09-2014,2,27-09-2013,-75,27-09-2012,-2,27-09-2011,-6,,,,,,,,,,,,,,,,,,,,,
28-09-2014,NA,28-09-2013,-63,28-09-2012,-2,28-09-2011,-11,,,,,,,,,,,,,,,,,,,,,
29-09-2014,NA,29-09-2013,NA,29-09-2012,-5,29-09-2011,-9,,,,,,,,,,,,,,,,,,,,,
30-09-2014,-5,30-09-2013,NA,30-09-2012,10,30-09-2011,-6,,,,,,,,,,,,,,,,,,,,,
01-10-2014,-2,01-10-2013,-64,01-10-2012,NA,01-10-2011,-8,,,,,,,,,,,,,,,,,,,,,
02-10-2014,-1,02-10-2013,-105,02-10-2012,NA,02-10-2011,NA,,,,,,,,,,,,,,,,,,,,,
03-10-2014,0,03-10-2013,-88,03-10-2012,-5,03-10-2011,NA,,,,,,,,,,,,,,,,,,,,,
04-10-2014,-1,04-10-2013,-86,04-10-2012,-4,04-10-2011,-9,,,,,,,,,,,,,,,,,,,,,
05-10-2014,NA,05-10-2013,-65,05-10-2012,-1,05-10-2011,2,,,,,,,,,,,,,,,,,,,,,
06-10-2014,NA,06-10-2013,NA,06-10-2012,0,06-10-2011,-5,,,,,,,,,,,,,,,,,,,,,
07-10-2014,-1,07-10-2013,NA,07-10-2012,-5,07-10-2011,6,,,,,,,,,,,,,,,,,,,,,
08-10-2014,-2,08-10-2013,-62,08-10-2012,NA,08-10-2011,6,,,,,,,,,,,,,,,,,,,,,
09-10-2014,-4,09-10-2013,-66,09-10-2012,NA,09-10-2011,NA,,,,,,,,,,,,,,,,,,,,,
10-10-2014,-4,10-10-2013,-68,10-10-2012,-11,10-10-2011,NA,,,,,,,,,,,,,,,,,,,,,
11-10-2014,-3,11-10-2013,-63,11-10-2012,-12,11-10-2011,1,,,,,,,,,,,,,,,,,,,,,
12-10-2014,NA,12-10-2013,-42,12-10-2012,-14,12-10-2011,-3,,,,,,,,,,,,,,,,,,,,,
13-10-2014,NA,13-10-2013,NA,13-10-2012,-2,13-10-2011,-2,,,,,,,,,,,,,,,,,,,,,
14-10-2014,-4,14-10-2013,NA,14-10-2012,-9,14-10-2011,-4,,,,,,,,,,,,,,,,,,,,,
15-10-2014,NA,15-10-2013,-37,15-10-2012,NA,15-10-2011,-6,,,,,,,,,,,,,,,,,,,,,
16-10-2014,-7,16-10-2013,-31,16-10-2012,NA,16-10-2011,NA,,,,,,,,,,,,,,,,,,,,,
17-10-2014,-5,17-10-2013,-31,17-10-2012,-4,17-10-2011,NA,,,,,,,,,,,,,,,,,,,,,
18-10-2014,-1,18-10-2013,-40,18-10-2012,-8,18-10-2011,-2,,,,,,,,,,,,,,,,,,,,,
19-10-2014,NA,19-10-2013,-26,19-10-2012,-6,19-10-2011,-5,,,,,,,,,,,,,,,,,,,,,
20-10-2014,NA,20-10-2013,NA,20-10-2012,0,20-10-2011,6,,,,,,,,,,,,,,,,,,,,,
21-10-2014,2,21-10-2013,NA,21-10-2012,3,21-10-2011,0,,,,,,,,,,,,,,,,,,,,,
22-10-2014,2,22-10-2013,-49,22-10-2012,NA,22-10-2011,-1,,,,,,,,,,,,,,,,,,,,,
23-10-2014,2,23-10-2013,-44,23-10-2012,NA,23-10-2011,NA,,,,,,,,,,,,,,,,,,,,,
24-10-2014,0,24-10-2013,-39,24-10-2012,1,24-10-2011,NA,,,,,,,,,,,,,,,,,,,,,
25-10-2014,1,25-10-2013,-42,25-10-2012,4,25-10-2011,3,,,,,,,,,,,,,,,,,,,,,
26-10-2014,NA,26-10-2013,NA,26-10-2012,NA,26-10-2011,-6,,,,,,,,,,,,,,,,,,,,,
27-10-2014,NA,27-10-2013,NA,27-10-2012,2,27-10-2011,1,,,,,,,,,,,,,,,,,,,,,
28-10-2014,10,28-10-2013,NA,28-10-2012,0,28-10-2011,-7,,,,,,,,,,,,,,,,,,,,,
29-10-2014,10,29-10-2013,-48,29-10-2012,NA,29-10-2011,-3,,,,,,,,,,,,,,,,,,,,,
30-10-2014,12,30-10-2013,-50,30-10-2012,NA,30-10-2011,NA,,,,,,,,,,,,,,,,,,,,,
31-10-2014,7,31-10-2013,-51,31-10-2012,6,31-10-2011,NA,,,,,,,,,,,,,,,,,,,,,
01-11-2014,10,01-11-2013,-70,01-11-2012,2,01-11-2011,-7,,,,,,,,,,,,,,,,,,,,,
02-11-2014,NA,02-11-2013,-69,02-11-2012,4,02-11-2011,3,,,,,,,,,,,,,,,,,,,,,
03-11-2014,NA,03-11-2013,NA,03-11-2012,0,03-11-2011,-6,,,,,,,,,,,,,,,,,,,,,
04-11-2014,10,04-11-2013,NA,04-11-2012,8,04-11-2011,1,,,,,,,,,,,,,,,,,,,,,
05-11-2014,NA,05-11-2013,-59,05-11-2012,NA,05-11-2011,NA,,,,,,,,,,,,,,,,,,,,,
06-11-2014,3,06-11-2013,-47,06-11-2012,NA,06-11-2011,NA,,,,,,,,,,,,,,,,,,,,,
07-11-2014,0,07-11-2013,-67,07-11-2012,NA,07-11-2011,NA,,,,,,,,,,,,,,,,,,,,,
08-11-2014,2,08-11-2013,-31,08-11-2012,5,08-11-2011,2,,,,,,,,,,,,,,,,,,,,,
09-11-2014,NA,09-11-2013,-2,09-11-2012,10,09-11-2011,-5,,,,,,,,,,,,,,,,,,,,,
10-11-2014,NA,10-11-2013,NA,10-11-2012,17,10-11-2011,3,,,,,,,,,,,,,,,,,,,,,
11-11-2014,0,11-11-2013,NA,11-11-2012,11,11-11-2011,8,,,,,,,,,,,,,,,,,,,,,
12-11-2014,2,12-11-2013,-31,12-11-2012,NA,12-11-2011,-4,,,,,,,,,,,,,,,,,,,,,
13-11-2014,2,13-11-2013,NA,13-11-2012,NA,13-11-2011,NA,,,,,,,,,,,,,,,,,,,,,
14-11-2014,-12,14-11-2013,-30,14-11-2012,13,14-11-2011,NA,,,,,,,,,,,,,,,,,,,,,
15-11-2014,9,15-11-2013,NA,15-11-2012,8,15-11-2011,5,,,,,,,,,,,,,,,,,,,,,
16-11-2014,NA,16-11-2013,-36,16-11-2012,14,16-11-2011,1,,,,,,,,,,,,,,,,,,,,,
17-11-2014,NA,17-11-2013,NA,17-11-2012,11,17-11-2011,NA,,,,,,,,,,,,,,,,,,,,,
18-11-2014,-6,18-11-2013,NA,18-11-2012,0,18-11-2011,6,,,,,,,,,,,,,,,,,,,,,
19-11-2014,6,19-11-2013,-44,19-11-2012,NA,19-11-2011,-13,,,,,,,,,,,,,,,,,,,,,
20-11-2014,5,20-11-2013,-57,20-11-2012,NA,20-11-2011,NA,,,,,,,,,,,,,,,,,,,,,
21-11-2014,1,21-11-2013,-62,21-11-2012,0,21-11-2011,NA,,,,,,,,,,,,,,,,,,,,,
22-11-2014,-3,22-11-2013,-73,22-11-2012,-12,22-11-2011,88,,,,,,,,,,,,,,,,,,,,,
23-11-2014,NA,23-11-2013,-88,23-11-2012,-7,23-11-2011,103,,,,,,,,,,,,,,,,,,,,,
24-11-2014,NA,24-11-2013,NA,24-11-2012,15,24-11-2011,77,,,,,,,,,,,,,,,,,,,,,
25-11-2014,-10,25-11-2013,NA,25-11-2012,1,25-11-2011,66,,,,,,,,,,,,,,,,,,,,,
26-11-2014,-31,26-11-2013,-120,26-11-2012,NA,26-11-2011,54,,,,,,,,,,,,,,,,,,,,,
27-11-2014,-20,27-11-2013,-177,27-11-2012,NA,27-11-2011,NA,,,,,,,,,,,,,,,,,,,,,
28-11-2014,-27,28-11-2013,-166,28-11-2012,NA,28-11-2011,NA,,,,,,,,,,,,,,,,,,,,,
29-11-2014,-34,29-11-2013,-150,29-11-2012,-6,29-11-2011,26,,,,,,,,,,,,,,,,,,,,,
30-11-2014,NA,30-11-2013,-157,30-11-2012,-32,30-11-2011,68,,,,,,,,,,,,,,,,,,,,,
01-12-2014,NA,01-12-2013,NA,01-12-2012,-23,01-12-2011,20,,,,,,,,,,,,,,,,,,,,,
02-12-2014,-34,02-12-2013,NA,02-12-2012,-25,02-12-2011,19,,,,,,,,,,,,,,,,,,,,,
03-12-2014,-36,03-12-2013,-139,03-12-2012,NA,03-12-2011,-2,,,,,,,,,,,,,,,,,,,,,
04-12-2014,-26,04-12-2013,-110,04-12-2012,NA,04-12-2011,NA,,,,,,,,,,,,,,,,,,,,,
05-12-2014,-24,05-12-2013,-103,05-12-2012,-31,05-12-2011,NA,,,,,,,,,,,,,,,,,,,,,
06-12-2014,-27,06-12-2013,-99,06-12-2012,-8,06-12-2011,-45,,,,,,,,,,,,,,,,,,,,,
07-12-2014,NA,07-12-2013,-94,07-12-2012,-32,07-12-2011,NA,,,,,,,,,,,,,,,,,,,,,
08-12-2014,NA,08-12-2013,NA,08-12-2012,-13,08-12-2011,-40,,,,,,,,,,,,,,,,,,,,,
09-12-2014,-21,09-12-2013,NA,09-12-2012,-33,09-12-2011,50,,,,,,,,,,,,,,,,,,,,,
10-12-2014,-6,10-12-2013,-98,10-12-2012,NA,10-12-2011,-40,,,,,,,,,,,,,,,,,,,,,
11-12-2014,NA,11-12-2013,-85,11-12-2012,NA,11-12-2011,NA,,,,,,,,,,,,,,,,,,,,,
12-12-2014,NA,12-12-2013,-96,12-12-2012,4,12-12-2011,NA,,,,,,,,,,,,,,,,,,,,,
13-12-2014,NA,13-12-2013,-57,13-12-2012,NA,13-12-2011,-75,,,,,,,,,,,,,,,,,,,,,
14-12-2014,NA,14-12-2013,-95,14-12-2012,-18,14-12-2011,NA,,,,,,,,,,,,,,,,,,,,,
15-12-2014,NA,15-12-2013,NA,15-12-2012,NA,15-12-2011,-18,,,,,,,,,,,,,,,,,,,,,
